x,y,z,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_GrayLevelVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength
88,104,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,db4160b8431a6a6969a5eab07ebda6c468a3dfba,"(1.0, 1.0, 1.0)","(155, 240, 240)","(80, 96, 80, 17, 17, 17)",4913,1,"(88.0, 104.0, 88.0)","(88.0, 104.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,295.5104823936495,297.0,850.7970100054399,87.63018719224117,169.18395697524144,-10.133047144404518,4.8984482381777745,0.8041726407580848,0.718206171305224,0.5336684672985428,1.28383041060199,0.5022671880393552,0.764938164765429,0.757023069226039,0.9960491591470402,0.9654439260835287,-0.29444112542307627,0.8334808109315381,0.40061740501219933,9.30624913572789,0.12373911774011148,3.7429871026401997,0.7403494106110575,0.22547475181744076,18.61249827145578,3.029334572446696,1.425655219733965,1.4575178635429278,585.7478456363667,0.23248506773685745,2.0695400276863865,87.81672083863086,8.568676652545859,766.9535974082099,0.10200174667715747,0.014223808622009552,4.327734419583418,956.9053665938193,0.36448367968381273,0.5094333714321502,3.1113664073171776,0.6061766134567492,52.6399254797003,0.009488312700150199,6.035714285714286,0.10778061224489796,10.702806122448978,81.14285714285714,110061.55357142857,9759996.30357143,1267.9634359863103,0.060596970457704964,5.821428571428571,0.10395408163265306,0.28872540026535326,20.127935700226733,0.04142510047334461,5.543874788090383,0.011398330958681051,102364.62468112244,2.332719033018325,0.0021703643558373437,38.332658374563806,0.006462516751957652,0.2980796983386156
104,104,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,1c4737ba12364c907205f734d1d5d9e33299335b,"(1.0, 1.0, 1.0)","(155, 240, 240)","(96, 96, 80, 17, 17, 17)",4913,1,"(104.0, 104.0, 88.0)","(104.0, 104.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,306.90392835334825,306.0,459.18881623911665,34.04242815754342,38.51768991636092,1.8555647337396788,2.6096619388525863,0.46880913440743943,0.6919804146112186,0.37971671629624704,1.0769603442278617,0.3164784004135936,0.8230209360062605,0.8188674001615724,0.9954389886701714,0.9661251992611385,-0.297419341564754,0.7887881155721022,0.3190770671367152,5.788521517646227,0.21201501536710865,3.025513881679061,0.746394975108542,0.3910690929015837,11.577043035292455,2.5318135420164887,0.7696177683150064,0.8178953729764584,575.4310638653635,0.2792923493311999,1.2606107013308057,34.914419600413,12.922317426334324,441.701038685934,0.40291708995621917,0.03449884368045729,4.360632378753959,624.3164798072531,0.2894247178483991,0.417996210994379,5.280956415128648,0.5319311349629042,18.811137872188088,0.01947972439532752,12.066666666666666,0.2011111111111111,3.5822222222222218,33.46666666666667,140106.75,4716938.45,4280.984623682498,0.06523507705551355,5.9,0.09833333333333333,0.28168645655576957,8.909337109337894,0.02929531437058651,5.25656476213094,0.012212497455729696,133401.86972222224,5.375406750415428,0.0021936123182614967,14.230259102824336,0.005765123372161603,0.11753121471536888
120,104,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,8619ae88056b19ef6578109ce6be26e2b609008d,"(1.0, 1.0, 1.0)","(155, 240, 240)","(112, 96, 80, 17, 17, 17)",4913,1,"(120.0, 104.0, 88.0)","(120.0, 104.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,267.6725015265622,296.0,4929.184216355839,133.90684426830333,4641.5648674151425,-270.8748650090407,27.169839140351144,1.9188473183391006,0.8674154824108087,0.8765387942507318,1.7837889334748027,1.1079374618359779,0.6824052128260217,0.6549106166222367,0.9918730610765919,0.9487163795655313,-0.2990795286193783,0.885187963347804,0.3887762943905494,11.295676780946401,0.09979624970610569,4.716472683225016,0.8939462628299799,0.25905276296746077,22.591353561892795,3.5891644860815095,7.272171614672562,7.936715499394325,449.2811172709444,0.15073403602581342,9.357931230060917,123.35174220161942,5.120396955159503,750.9520107316105,0.11765873979180765,0.03245648698710077,4.552497200232772,1498.188117287958,0.49590124803241015,0.6013715574065667,2.0979878370661655,0.7282543647433148,83.83984586197191,0.02852803204698699,11.214285714285714,0.10012755102040816,14.89030612244898,93.33928571428571,44898.15178571428,7180174.375,331.03457225683957,0.04582803667266452,19.375,0.17299107142857142,0.425226786512705,30.44994553973936,0.021972549728829983,5.840793820374269,0.022796661917362102,42973.91956313775,1.8045129991699074,0.0022668310509931133,60.354830789281294,0.04205627483510328,0.40665228522189256
40,120,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,d829226e712080c136d4fc9f37c5c4f42330a846,"(1.0, 1.0, 1.0)","(155, 240, 240)","(32, 112, 80, 17, 17, 17)",4913,1,"(40.0, 120.0, 88.0)","(40.0, 120.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,211.79279462650112,253.0,14845.705081402355,105.5007929209226,13877.92108512332,-447.9961710712036,86.71013388837721,2.4664989285625176,0.9444779995101533,1.0370561540333043,1.9082002205984685,1.326299705737597,0.6368477628522015,0.6020126074417711,0.9909197707955463,0.943176496244972,-0.40073609813384725,0.9703377460010821,0.41419062403898066,9.188954868880176,0.032485993440285424,5.9107336332279266,0.9488721259669936,0.0995594031765704,18.377909737760344,4.580551972995915,22.294158204234932,23.050145024960884,255.8039388792032,0.0787752981282299,19.550312017691013,102.56194822646056,3.8636927008346955,378.8656444923033,1.091823824565378,0.10396619319928954,5.004390878674304,1788.8529630484795,0.5386735282424728,0.6625123299253157,1.4363580845672839,0.7585009990038377,75.34137845380748,0.055088121831752386,8.513513513513514,0.07669831994156319,15.441116792468142,90.86486486486487,18689.1981981982,2364513.4864864866,3847.8396053607426,0.036148511574353094,14.81981981981982,0.13351189026864702,0.3493253348985097,26.745594007234107,0.009533179418391586,6.110863587242629,0.022593120293099938,16730.13894976057,1.3123930134454476,0.004886022293624044,50.31877476684661,0.099340443795413,0.5616222881646346
56,120,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,93abd7b7f91cba945ea4362248b518fa36d265f5,"(1.0, 1.0, 1.0)","(155, 240, 240)","(48, 112, 80, 17, 17, 17)",4913,1,"(56.0, 120.0, 88.0)","(56.0, 120.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,317.7402808874415,323.0,1578.9653161840781,151.40843693334944,904.6487724328015,-56.41151949925204,9.159546131356484,1.616182864902183,0.7009807674034848,0.7499008361475246,1.6128705967471388,1.016290929644758,0.7141055308540211,0.6963765564265691,0.9946910776988755,0.9605921664377969,-0.2402629579331702,0.8072869660775611,0.40872541656209294,12.227938252241652,0.08737131800353952,4.368456814120938,0.718233982389452,0.17483016078320468,24.4558765044833,3.329963298927933,2.6939322490646664,2.6049891768305247,559.6209545280676,0.1989443673162114,3.533430731444999,147.83909750652222,5.669644109542161,885.7772954037628,0.0400497810305253,0.009043527494134763,4.351154713927115,1221.3435630213935,0.42107728769444813,0.5697599774538508,2.0367822151212875,0.6622329258413657,95.29075193276624,0.006636885110361531,9.0,0.10588235294117647,10.708096885813148,106.51764705882353,57138.458823529414,9011430.894117648,367.06023010229836,0.029441587251405433,7.352941176470588,0.08650519031141868,0.25433978716808325,22.209467664514385,0.007677932287328367,5.760927224622814,0.01730103806228374,53797.61882352941,1.3348625771286458,0.002347090332629055,69.99372698144252,0.00915839289749911,0.5357335273327576
72,120,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,ea6c00dc86024cf5940cd494ad88b28e82662dec,"(1.0, 1.0, 1.0)","(155, 240, 240)","(64, 112, 80, 17, 17, 17)",4913,1,"(72.0, 120.0, 88.0)","(72.0, 120.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,300.08854060655403,304.0,1252.981576396529,159.2801140995143,313.01235331396504,-18.70320324414159,6.384864079867678,0.9201931784627029,0.7414773038793255,0.5404836102816409,1.296546746072446,0.610051185742802,0.7671928862684213,0.7595685597788671,0.9969623568201758,0.9709440594115258,-0.3294464181342006,0.8725254641080235,0.39611772866965844,12.566325833704171,0.09927364174055918,3.92765956539632,0.7972764176677111,0.16475664696732764,25.132651667408336,3.205621145079099,1.8262643145825956,2.059050851392698,511.7649606974483,0.2051789516217015,2.79350424169095,156.0781619806391,7.833327680872486,1275.9966325173232,0.05140144119496005,0.00818164190906598,4.495079316000849,908.84228330497,0.35198240002158576,0.5050963691305641,2.9716734468817663,0.598492933690442,91.72455172633045,0.0055317352991334,8.962264150943396,0.08454966180135279,11.190103239587042,108.56603773584905,44187.72641509434,7302119.028301887,273.00534169354313,0.02656996993939135,23.245283018867923,0.21929512281950872,0.4434397545001278,38.98793573066195,0.010847577981889468,5.583973464316186,0.02157541217178913,42039.49136703454,1.217135132585359,0.0025233220259895015,63.79062111274404,0.006283019619858735,0.6422415569838595
88,120,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,2877fe410dd58ff98aa68cd182bc451b786f8795,"(1.0, 1.0, 1.0)","(155, 240, 240)","(80, 112, 80, 17, 17, 17)",4913,1,"(88.0, 120.0, 88.0)","(88.0, 120.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,306.02401791166295,305.0,662.6682609172448,77.79323173565595,115.14155302542774,8.106613860258141,3.8452854828234,0.688334769887876,0.6960146281871633,0.5059551597434788,1.2583311729768683,0.4181631853536046,0.773059809065736,0.764774848363532,0.9965542292526754,0.9670003560261196,-0.2496885613334698,0.7663090594909581,0.38416458914604323,8.775183004745308,0.1636008114177417,3.430599217004235,0.7355582339891442,0.311885067145495,17.550366009490617,2.752942011090705,1.1334050631778192,1.132519600461836,680.1215241737945,0.2776068977361965,1.599650764533312,79.570268479522,8.820214117834038,675.966662199329,0.11978197968971015,0.014225048882689679,4.154437858153865,914.6744662951829,0.35896723403474157,0.4959683101348071,3.3482847665002327,0.6016217737503298,48.87864909404879,0.008802139030347935,8.56,0.1712,8.664399999999999,83.66,157633.78,11893322.68,2120.6626575082173,0.046472091693441187,4.48,0.0896,0.25824650542689337,11.645255350461902,0.036596104483602156,5.388758439731441,0.01017708121310808,147978.75239999997,2.612981099224377,0.0019899960981962974,35.46302454859963,0.004636462345650544,0.29020196113181823
104,120,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,27825b5af50d148472b7ebb756f7caaf8c03782c,"(1.0, 1.0, 1.0)","(155, 240, 240)","(96, 112, 80, 17, 17, 17)",4913,1,"(104.0, 120.0, 88.0)","(104.0, 120.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,300.1286383065337,300.0,233.78235306132115,42.650484200326055,13.796098740022217,-1.2791483901657814,1.3925500927419385,0.43806476608247935,0.5214195942018927,0.3714101515712337,1.0269922535904732,0.2924601310256788,0.822941028433432,0.8205515548523441,0.9957445088857757,0.9666999526046575,-0.19195331005894575,0.6132329753106064,0.3335007932747182,6.5124379478619066,0.24141786020298373,2.545436617365195,0.550391528531602,0.34790123540224915,13.024875895723817,2.0998977529045044,0.4576537147061044,0.4718896090985799,784.1059885679758,0.3765350670727601,0.702785126609094,42.82778273385505,12.59524247051513,541.3746014714962,0.3038229762185907,0.026078752666220242,3.935290101742176,625.0844999684728,0.286091829914436,0.422114014623683,4.628038693389171,0.5234576961212016,22.28277942323475,0.014549379709065047,8.255813953488373,0.1919956733369389,4.224986479177934,43.06976744186046,237948.3488372093,10348129.023255814,5601.583995943123,0.06314303219134337,4.488372093023256,0.10438074634937804,0.2900912851682285,9.877869087550295,0.037365064186155275,5.0190606848340185,0.00875228984327295,224893.95781503513,5.950469615636255,0.001644627629749978,15.76715116996817,0.0033833082423900787,0.12316017030856817
120,120,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,866dd534ba6395e5920de312d3a43b73bfdf471c,"(1.0, 1.0, 1.0)","(155, 240, 240)","(112, 112, 80, 17, 17, 17)",4913,1,"(120.0, 120.0, 88.0)","(120.0, 120.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,229.0398941583554,271.0,9410.937549510474,107.71695211906525,7465.86834595742,-350.64052050908896,55.53137123681025,2.9276112974530877,0.8998104757798624,1.1208531834325923,2.0022089527445597,1.6108929266436969,0.6234887176893641,0.5874020302468839,0.9879598770962986,0.9357623689132316,-0.32827224698804286,0.9407955702951883,0.42006633852705255,9.724276077883784,0.03531767411220545,5.8529314017188465,0.905817576987897,0.114963266485893,19.448552155767565,4.402202875763212,14.614745633565832,15.092635385112727,313.13074598230935,0.09389844428874292,14.804042726365914,99.86866996183242,3.4138334232760053,409.1989754693181,0.2080698049491927,0.05468708005198079,4.823725794169449,1877.59481627395,0.5555341450642695,0.6776057242167562,1.1210312150146302,0.7712799796446898,71.32378562383938,0.04103371938748764,10.163636363636364,0.09239669421487604,10.991404958677684,77.63636363636364,21501.9,3040349.6363636362,505.611579688232,0.03612910828773374,17.2,0.15636363636363637,0.3992251610382454,29.681983328609714,0.01153025488443669,5.831855422853051,0.022389578668837777,19507.05958677686,1.6236603977576103,0.0035952177429235386,54.23266644410221,0.0861754294345788,0.3726464635010033
40,136,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,aaf2e607f782cdd28c474f4bf47f059c4370efa4,"(1.0, 1.0, 1.0)","(155, 240, 240)","(32, 128, 80, 17, 17, 17)",4913,1,"(40.0, 136.0, 88.0)","(40.0, 136.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,276.04905353144716,301.0,5833.452712822904,145.1984750860893,6044.01595445208,-302.6490845720539,32.41312353035515,1.6243950095238895,0.9037553817037322,0.8388404145594889,1.6990458210575705,0.8960806044080396,0.6751705843020773,0.6518300273162669,0.9945566780895205,0.9555315801879245,-0.3527589425965489,0.9396250325676867,0.4439523004411712,11.72593197125782,0.05191894742422573,5.240357835601642,0.9161968591448276,0.14062435017134683,23.451863942515637,4.087784680038737,8.50937963496976,9.250726036246649,359.3442193896912,0.11623759252272547,9.839411213878309,133.99079224939257,4.030491026908961,623.2282940463731,0.12076719493848044,0.026658594379439314,4.802819904587105,1545.0048836014716,0.4940305455801062,0.6278789397047082,1.3852234551210665,0.7270297657688277,92.09176266525508,0.01730245251798431,8.185185185185185,0.07578875171467764,16.922496570644718,83.31481481481481,29401.84259259259,4906608.62962963,248.9111527304794,0.05191794509015569,14.555555555555555,0.13477366255144033,0.3433152315733063,24.509668528368145,0.015012170986351846,5.9605314841836226,0.021982495420313455,27332.435099451304,1.06815956352531,0.00354855888314542,63.946608588725134,0.034199841550719055,0.5482939348459933
56,136,88,v3.0.1,1.26.4,2.4.0,1.7.0,3.10.12,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},319cb964a7b3a7699b1f1fea1466468afe0aaaaa,3D,"(1.0, 1.0, 1.0)","(155, 240, 240)",46.8013728718638,0.0,646.0,81f3cb3b5146432a5d681c44466e5eaefc7d4af7,"(1.0, 1.0, 1.0)","(155, 240, 240)","(48, 128, 80, 17, 17, 17)",4913,1,"(56.0, 136.0, 88.0)","(56.0, 136.0, 88.0)",0.9999999999999998,0.9999999999999989,19.595917942265395,19.595917942265416,23.345235059857504,23.345235059857504,23.345235059857504,28.30194339616981,4888.166666666667,19.595917942265412,0.832319313866884,1673.496552795393,0.3423566884916757,4913.0,285.1408508039894,312.0,4890.724716312566,148.04228642991418,3583.9339615820145,-212.46489868683878,30.601837048063537,2.255893036124235,0.8631073407201083,0.9320418292104737,1.818692264508332,1.3425562224242138,0.6664097204496304,0.6402351444728599,0.9917961747687992,0.9489537326328372,-0.31860187530137335,0.9193072572860435,0.4264808329500233,11.872425183927502,0.05879626319808198,5.261606307415584,0.8772745599048247,0.16740255429448364,23.744850367855,4.015234273093542,8.214432521046945,7.936076329807695,377.70485955326933,0.12126288296478216,8.968755992550113,138.69982716467482,4.103285610134435,677.135880871951,0.03700668731476769,0.013923448114808586,4.697637053124733,1572.714422255457,0.5011356717683065,0.6309007499726001,1.466495577456256,0.733495753908548,95.5187147135708,0.011494355441021748,8.5,0.09239130434782608,12.421077504725897,117.26086956521739,36807.88043478261,6533083.6630434785,226.40416253274216,0.02868587049185889,12.956521739130435,0.14083175803402648,0.3755256747279737,43.61994183094303,0.0052292662618358314,5.725908934478143,0.018725829432118868,33956.08825614367,1.2296692515090522,0.0031670632499778556,63.30638677539315,0.033328726588738165,0.5282007238056298
